word,frequency
द्विवारङ्करणीयानि,1
द्विविधमिष्यते,1
द्विविधशक्त्निपातनात्,1
द्विविधेत्याह,1
द्विविधैत्यर्थः,1
द्विविधो,1
द्विविधोऽत्र,1
द्विविधोऽयं,1
द्विशतकं,1
द्विशताधिकषट्सप्ततितमं,1
द्विशताधिकसप्तसप्ततितमं,1
द्विषः,1
द्विषन्तः,1
द्विषष्टि,1
द्विषष्टितमोऽध्यायः,1
द्विषाम्,1
द्विष्ठत्वेन,1
द्विष्मस्तमितो,1
द्विहस्ते,1
द्वि॑कपा॒ल,1
द्वि॒तीया॑य,1
द्वि॒तीया॒मुप॑दधाति,1
द्वि॒तीय॑म,1
द्वि॒तीय॑म॒न्तरि॑क्षं॒,1
द्वि॒पदा,1
द्वि॒पदी,1
द्वि॒पदी॒,1
द्वि॒पदे,1
द्वि॒पदे॒,1
द्वि॒पाद्यज॑मानः॒,1
द्वि॒ष्मस्तस्मि॒न्प्रति॑,1
द्वि॒ष्मो,1
द्वीपः,1
द्वीपिचर्मनिवासिनम्,1
द्वीपेषु,1
द्वेषं,1
द्वेषसंयुतम्,1
द्वेषस्य,1
द्वेषिणो,1
द्वेषो,1
द्वेषोभवस्थितौ,1
द्वेष्यास्सुतास्तव,1
द्वे॑,1
द्वैत,1
द्वैतनिर्णये,1
द्वैविध्यमतद्विषय,1
द्वैविध्यमित्युक्तं,1
द्वौ॑,1
द्व्यक्षरम्,1
द्व्यक्षरो,1
द्व्यक्ष्यमाणप्रतिमा,1
द्व्यन्तरश्चानुलोम्येन,1
द्ष्टुं,1
द॑क्षक्र॒तुभ्यां॒,1
द॑क्षिण॒त,1
द॑क्षि॒णा,1
द॑त्त,1
द॑त्ते,1
द॑त्त॒,1
द॑दात्वव॒सान॑मस्मै,1
द॑दी॒येति॒,1
द॑दुः,1
द॑दृशे॒,1
द॑धातु॒,1
द॑धिग्र॒हं,1
द॑र्वि॒,1
द॑हन्ति॒,1
द॑हाम्य॒ग्नये॑,1
द॑ह॒न्त्यथो॒,1
द॒क्ष॒क्र॒तुभ्यां॒,1
द॒दृ॒शुषी॒स्तत्,1
द॒धा॒त्युप॑,1
द॒धा॒त्वा॒यत॑नवती॒र्या,1
द॒ध्यङ्ङृषिः॑,1
द॒ध॒न्वे,1
द॒ध॒न्वेव॒,1
द॒रिद्रं॒,1
द॒शभिः॑,1
द॒शभि॑र्वथ्सत॒रैः,1
द॒ह॒,1
धक्ष्यामि,1
धत्तमश्विना,1
धत्तम्,1
धत्ते॒,1
धत्त॒मरि॑ष्टैर्नः,1
धत्या,1
धन,1
धनं॒,1
धनदस्य,1
धनपतिसखं,1
धनप्रभाविताः,1
धनमदरज,1
धनमन्त्रिणः,1
धनमन्त्रिण्या,1
धनमपि,1
धनरूपैः,1
धनाद्यैः,1
धनिकस्,1
धनुः,1
धनुःस्नाता,1
धनुरोङ्कारं,1
धनुर्मण्डलमेवास्य,1
धनुर्वेदपारगाः,1
धनुश्चैव,1
धनुषा,1
धनुषी,1
धनेनापि,1
धनेशे,1
धने॑न,1
धनैरपि,1
धनो॒रधि॑,1
धन्यं,1
धन्या,1
धन्यासि,1
धन्यास्तु,1
धन्ये,1
धन्वतरिरुवाच,1
धन्वनो,1
धन्वन्तीररुवाच,1
धन्विनः,1
धन्विने,1
धन्वे,1
धन्वो,1
धन्व॑न्ना॒र्द्रस्य॑,1
धन॑म्,1
धमधमादिः,1
धमनीषु,1
धम॑न्तम्,1
धयदिवत्,1
धरः,1
धरणम्,1
धरण्यां,1
धरा,1
धराणां,1
धरातलं,1
धरातले,1
धरादयोऽर्थाः,1
धराधिप,1
धरायुक्तो,1
धर्म,1
धर्मं॑,1
धर्मकृतं,1
धर्मचक्रम्,1
धर्मज्ञ,1
धर्मज्ञा,1
धर्मज्ञानवैराग्यैश्वर्याख्यं,1
धर्मज्ञानाद्यनुकरणम्,1
धर्मज्ञानाद्यष्टगुणा,1
धर्मणे,1
धर्मतः,1
धर्मतनियाम,1
धर्मतां,1
धर्मतो,1
धर्मत्वं,1
धर्मदानं,1
धर्मद्रोणाः,1
धर्मनाथस्य,1
धर्मनाशे,1
धर्मनियमः,1
धर्मनिर्णयः,1
धर्मनिर्णयेन,1
धर्मपत्नीमभिरतां,1
धर्मपरायणतां,1
धर्ममात्रं,1
धर्मयुद्धे,1
धर्मराजः,1
धर्मराजकृतलयचिन्ताऽनूद्यते,1
धर्मशास्त्रपरं,1
धर्मशास्त्रसम्वित्ति,1
धर्मश्च,1
धर्मसंविधम्,1
धर्मसंस्थापन्र्थाय,1
धर्मसम्भवा,1
धर्मसाधनम्,1
धर्मस्तु,1
धर्मस्नाता,1
धर्मा,1
धर्माः,1
धर्माख्यः,1
धर्माख्यो,1
धर्मात्मनि,1
धर्मात्मा,1
धर्मादयोऽष्टौ,1
धर्मादि,1
धर्मादिभावचतुष्टयात्,1
धर्मादिभाववर्गः,1
धर्मादिभ्यः,1
धर्मादिरूपसम्पृक्ता,1
धर्मादिसमुदायतः,1
धर्मादिसम्पृक्तादभिव्यक्तो,1
धर्माधर्मात्मकम्,1
धर्माधर्मौ,1
धर्मानुपश्यी,1
धर्मान्,1
धर्मान्तरं,1
धर्माय,1
धर्मार्जिता,1
धर्मार्थकाममोक्षरूपपुरुषार्थचतुष्टयसाधनत्वमस्तीत्यावश्यकत्वमभिप्रेत्य,1
धर्मावुभौ,1
धर्मा॑,1
धर्मा॑णि,1
धर्मा॑य,1
धर्मिणा,1
धर्मिणामाकाशादीनां,1
धर्मिणाम्,1
धर्मिणी,1
धर्मिणोऽपि,1
धर्मिरूपायां,1
धर्मिष्ठा,1
धर्मे,1
धर्मेण,1
धर्मेणैव,1
धर्मेषु,1
धर्मोधर्मपतिस्तथा,1
धर्मोऽस्य,1
धर्मो॑,1
धर्म्मपरश्च,1
धर्म्माः,1
धर्म्मान्,1
धर्म्मासनमिति,1
धर्म्मिपरो,1
धर्म्मो,1
धर्म॑णि॒,1
धर्म॑णे॒,1
धर्म॑पतये,1
धर्म॑पतीनां॒,1
धर्षा,1
धवध्वे,1
धवलगृहे,1
धवलैअः,1
धवान्,1
धाः,1
धाः॒,1
धातवः,1
